FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg2547tg83746,XRCC6-L3MBTL2,XRCC6,2547,L3MBTL2,83746
hg54464tg545,XRN1-ATR,XRN1,54464,ATR,545
hg54464tg9802,XRN1-DAZAP2,XRN1,54464,DAZAP2,9802
hg54464tg5305,XRN1-PIP4K2A,XRN1,54464,PIP4K2A,5305
hg54464tg64754,XRN1-SMYD3,XRN1,54464,SMYD3,64754
hg22803tg57179,XRN2-KIAA1191,XRN2,22803,KIAA1191,57179
hg22803tg54453,XRN2-RIN2,XRN2,22803,RIN2,54453
hg143570tg254225,XRRA1-RNF169,XRRA1,143570,RNF169,254225
hg143570tg9789,XRRA1-SPCS2,XRRA1,143570,SPCS2,9789
hg152002tg23527,XXYLT1-ACAP2,XXYLT1,152002,ACAP2,23527
hg152002tg2119,XXYLT1-ETV5,XXYLT1,152002,ETV5,2119
hg152002tg4976,XXYLT1-OPA1,XXYLT1,152002,OPA1,4976
hg152002tg285386,XXYLT1-TPRG1,XXYLT1,152002,TPRG1,285386
hg64131tg29,XYLT1-ABR,XYLT1,64131,ABR,29
hg64131tg196483,XYLT1-FAM86A,XYLT1,64131,FAM86A,196483
hg64131tg55199,XYLT1-FAM86C1,XYLT1,64131,FAM86C1,55199
hg64131tg11226,XYLT1-GALNT6,XYLT1,64131,GALNT6,11226
hg10138tg85437,YAF2-ZCRB1,YAF2,10138,ZCRB1,85437
hg10413tg329,YAP1-BIRC2,YAP1,10413,BIRC2,329
hg10413tg85016,YAP1-C11orf70,YAP1,10413,C11orf70,85016
hg10413tg84441,YAP1-MAML2,YAP1,10413,MAML2,84441
hg10413tg6760,YAP1-SS18,YAP1,10413,SS18,6760
hg10413tg6786,YAP1-STIM1,YAP1,10413,STIM1,6786
hg10413tg114908,YAP1-TMEM123,YAP1,10413,TMEM123,114908
hg10413tg25937,YAP1-WWTR1,YAP1,10413,WWTR1,25937
hg8565tg127544,YARS-RNF19B,YARS,8565,RNF19B,127544
hg8565tg64766,YARS-S100PBP,YARS,8565,S100PBP,64766
hg54059tg8289,YBEY-ARID1A,YBEY,54059,ARID1A,8289
hg4904tg126859,YBX1-AXDND1,YBX1,4904,AXDND1,126859
hg4904tg4904,YBX1-YBX1,YBX1,4904,YBX1,4904
hg8531tg6197,YBX3-RPS6KA3,YBX3,8531,RPS6KA3,6197
hg55689tg23200,YEATS2-ATP11B,YEATS2,55689,ATP11B,23200
hg55689tg1981,YEATS2-EIF4G1,YEATS2,55689,EIF4G1,1981
hg55689tg170572,YEATS2-HTR3C,YEATS2,55689,HTR3C,170572
hg55689tg285242,YEATS2-HTR3E,YEATS2,55689,HTR3E,285242
hg55689tg11164,YEATS2-NUDT5,YEATS2,55689,NUDT5,11164
hg8089tg116986,YEATS4-AGAP2,YEATS4,8089,AGAP2,116986
hg8089tg57634,YEATS4-EP400,YEATS4,8089,EP400,57634
hg8089tg23426,YEATS4-GRIP1,YEATS4,8089,GRIP1,23426
hg8089tg4069,YEATS4-LYZ,YEATS4,8089,LYZ,4069
hg8089tg55010,YEATS4-PARPBP,YEATS4,8089,PARPBP,55010
hg8089tg9481,YEATS4-SLC25A27,YEATS4,8089,SLC25A27,9481
hg8089tg55508,YEATS4-SLC35E3,YEATS4,8089,SLC35E3,55508
hg8089tg9958,YEATS4-USP15,YEATS4,8089,USP15,9958
hg8089tg91419,YEATS4-XRCC6BP1,YEATS4,8089,XRCC6BP1,91419
hg90522tg401474,YIF1B-SAMD12,YIF1B,90522,SAMD12,401474
hg54432tg29088,YIPF1-MRPL15,YIPF1,54432,MRPL15,29088
hg54432tg23358,YIPF1-USP24,YIPF1,54432,USP24,23358
hg54432tg51441,YIPF1-YTHDF2,YIPF1,54432,YTHDF2,51441
hg54432tg54877,YIPF1-ZCCHC2,YIPF1,54432,ZCCHC2,54877
hg84272tg57448,YIPF4-BIRC6,YIPF4,84272,BIRC6,57448
hg286451tg389643,YIPF6-NUGGC,YIPF6,286451,NUGGC,389643
hg374887tg57794,YJEFN3-SUGP1,YJEFN3,374887,SUGP1,57794
hg56252tg2051,YLPM1-EPHB6,YLPM1,56252,EPHB6,2051
hg56252tg56252,YLPM1-YLPM1,YLPM1,56252,YLPM1,56252
hg10730tg11046,YME1L1-SLC35D2,YME1L1,10730,SLC35D2,11046
hg388403tg63897,YPEL2-HEATR6,YPEL2,388403,HEATR6,63897
hg83719tg54932,YPEL3-EXD3,YPEL3,83719,EXD3,54932
hg91746tg9508,YTHDC1-ADAMTS3,YTHDC1,91746,ADAMTS3,9508
hg91746tg2580,YTHDC1-GAK,YTHDC1,91746,GAK,2580
hg64848tg1500,YTHDC2-CTNND1,YTHDC2,64848,CTNND1,1500
hg54915tg134145,YTHDF1-FAM173B,YTHDF1,54915,FAM173B,134145
hg7529tg388743,YWHAB-CAPN8,YWHAB,7529,CAPN8,388743
hg7529tg7529,YWHAB-YWHAB,YWHAB,7529,YWHAB,7529
hg7531tg4621,YWHAE-MYH3,YWHAE,7531,MYH3,4621
hg7531tg4641,YWHAE-MYO1C,YWHAE,7531,MYO1C,4641
hg7531tg728118,YWHAE-NUTM2A,YWHAE,7531,NUTM2A,728118
hg7531tg729262,YWHAE-NUTM2B,YWHAE,7531,NUTM2B,729262
hg7531tg5306,YWHAE-PITPNA,YWHAE,7531,PITPNA,5306
hg7531tg124935,YWHAE-SLC43A2,YWHAE,7531,SLC43A2,124935
hg7531tg201305,YWHAE-SPNS3,YWHAE,7531,SPNS3,201305
hg7531tg286753,YWHAE-TUSC5,YWHAE,7531,TUSC5,286753
hg7531tg167838,YWHAE-TXLNB,YWHAE,7531,TXLNB,167838
hg7532tg8904,YWHAG-CPNE1,YWHAG,7532,CPNE1,8904
hg7533tg6523,YWHAH-SLC5A1,YWHAH,7533,SLC5A1,6523
hg10971tg6868,YWHAQ-ADAM17,YWHAQ,10971,ADAM17,6868
hg10971tg129642,YWHAQ-MBOAT2,YWHAQ,10971,MBOAT2,129642
hg7534tg8661,YWHAZ-EIF3A,YWHAZ,7534,EIF3A,8661
hg7534tg10086,YWHAZ-HHLA1,YWHAZ,7534,HHLA1,10086
hg7534tg114569,YWHAZ-MAL2,YWHAZ,7534,MAL2,114569
hg7528tg2130,YY1-EWSR1,YY1,7528,EWSR1,2130
hg7528tg5594,YY1-MAPK1,YY1,7528,MAPK1,5594
hg55249tg9181,YY1AP1-ARHGEF2,YY1AP1,55249,ARHGEF2,9181
hg55249tg51019,YY1AP1-CCDC53,YY1AP1,55249,CCDC53,51019
hg55249tg54856,YY1AP1-GON4L,YY1AP1,55249,GON4L,54856
hg284273tg54776,ZADH2-PPP1R12C,ZADH2,284273,PPP1R12C,54776
hg22890tg4522,ZBTB1-MTHFD1,ZBTB1,22890,MTHFD1,4522
hg7704tg4837,ZBTB16-NNMT,ZBTB16,7704,NNMT,4837
hg7709tg348487,ZBTB17-FAM131C,ZBTB17,7709,FAM131C,348487
hg7709tg2475,ZBTB17-MTOR,ZBTB17,7709,MTOR,2475
hg26137tg5010,ZBTB20-CLDN11,ZBTB20,26137,CLDN11,5010
hg26137tg84319,ZBTB20-CMSS1,ZBTB20,26137,CMSS1,84319
hg7597tg129450,ZBTB25-TYW5,ZBTB25,7597,TYW5,129450
hg253461tg253461,ZBTB38-ZBTB38,ZBTB38,253461,ZBTB38,253461
hg3104tg83715,ZBTB48-ESPN,ZBTB48,3104,ESPN,83715
hg3104tg80835,ZBTB48-TAS1R1,ZBTB48,3104,TAS1R1,80835
hg51341tg5605,ZBTB7A-MAP2K2,ZBTB7A,51341,MAP2K2,5605
hg339487tg10642,ZBTB8OS-IGF2BP1,ZBTB8OS,339487,IGF2BP1,10642
hg339487tg81493,ZBTB8OS-SYNC,ZBTB8OS,339487,SYNC,81493
hg51101tg284,ZC2HC1A-ANGPT1,ZC2HC1A,51101,ANGPT1,284
hg55854tg1373,ZC3H15-CPS1,ZC3H15,55854,CPS1,1373
hg55854tg165215,ZC3H15-FAM171B,ZC3H15,55854,FAM171B,165215
hg55854tg10787,ZC3H15-NCKAP1,ZC3H15,55854,NCKAP1,10787
hg55854tg57515,ZC3H15-SERINC1,ZC3H15,55854,SERINC1,57515
hg124245tg161882,ZC3H18-ZFPM1,ZC3H18,124245,ZFPM1,161882
hg23144tg65263,ZC3H3-PYCRL,ZC3H3,23144,PYCRL,65263
hg23144tg23513,ZC3H3-SCRIB,ZC3H3,23144,SCRIB,23513
hg23144tg7528,ZC3H3-YY1,ZC3H3,23144,YY1,7528
hg29066tg4267,ZC3H7A-CD99,ZC3H7A,29066,CD99,4267
hg29066tg2935,ZC3H7A-GSPT1,ZC3H7A,29066,GSPT1,2935
hg29066tg26156,ZC3H7A-RSL1D1,ZC3H7A,29066,RSL1D1,26156
hg23264tg54880,ZC3H7B-BCOR,ZC3H7B,23264,BCOR,54880
hg23264tg83746,ZC3H7B-L3MBTL2,ZC3H7B,23264,L3MBTL2,83746
hg23264tg23315,ZC3H7B-SLC9A8,ZC3H7B,23264,SLC9A8,23315
hg84524tg7072,ZC3H8-TIA1,ZC3H8,84524,TIA1,7072
hg56829tg673,ZC3HAV1-BRAF,ZC3HAV1,56829,BRAF,673
hg92092tg5119,ZC3HAV1L-CHMP1A,ZC3HAV1L,92092,CHMP1A,5119
hg92092tg84498,ZC3HAV1L-FAM120B,ZC3HAV1L,92092,FAM120B,84498
hg55906tg3495,ZC4H2-IGHD,ZC4H2,55906,IGHD,3495
hg51538tg832,ZCCHC17-CAPZB,ZCCHC17,51538,CAPZB,832
hg51538tg2170,ZCCHC17-FABP3,ZCCHC17,51538,FABP3,2170
hg51538tg347735,ZCCHC17-SERINC2,ZCCHC17,51538,SERINC2,347735
hg51538tg23190,ZCCHC17-UBXN4,ZCCHC17,51538,UBXN4,23190
hg54877tg57614,ZCCHC2-KIAA1468,ZCCHC2,54877,KIAA1468,57614
hg54877tg4642,ZCCHC2-MYO1D,ZCCHC2,54877,MYO1D,4642
hg219654tg441581,ZCCHC24-FRG2B,ZCCHC24,219654,FRG2B,441581
hg84186tg4300,ZCCHC7-MLLT3,ZCCHC7,84186,MLLT3,4300
hg84186tg10483,ZCCHC7-SEC23B,ZCCHC7,84186,SEC23B,10483
hg84186tg10955,ZCCHC7-SERINC3,ZCCHC7,84186,SERINC3,10955
hg84186tg7010,ZCCHC7-TEK,ZCCHC7,84186,TEK,7010
hg84186tg54926,ZCCHC7-UBE2R2,ZCCHC7,84186,UBE2R2,54926
hg84186tg9218,ZCCHC7-VAPA,ZCCHC7,84186,VAPA,9218
hg55596tg5782,ZCCHC8-PTPN12,ZCCHC8,55596,PTPN12,5782
hg55596tg6098,ZCCHC8-ROS1,ZCCHC8,55596,ROS1,6098
hg55596tg65117,ZCCHC8-RSRC2,ZCCHC8,55596,RSRC2,65117
hg57683tg8745,ZDBF2-ADAM23,ZDBF2,57683,ADAM23,8745
hg23390tg340895,ZDHHC17-C10orf112,ZDHHC17,23390,C10orf112,340895
hg23390tg10059,ZDHHC17-DNM1L,ZDHHC17,23390,DNM1L,10059
hg23390tg256710,ZDHHC17-GLIPR1L1,ZDHHC17,23390,GLIPR1L1,256710
hg23390tg84190,ZDHHC17-METTL25,ZDHHC17,23390,METTL25,84190
hg23390tg89795,ZDHHC17-NAV3,ZDHHC17,23390,NAV3,89795
hg23390tg84900,ZDHHC17-RNFT2,ZDHHC17,23390,RNFT2,84900
hg51201tg4052,ZDHHC2-LTBP1,ZDHHC2,51201,LTBP1,4052
hg253832tg3775,ZDHHC20-KCNK1,ZDHHC20,253832,KCNK1,3775
hg253832tg221154,ZDHHC20-MICU2,ZDHHC20,253832,MICU2,221154
hg253832tg4285,ZDHHC20-MIPEP,ZDHHC20,253832,MIPEP,4285
hg253832tg7385,ZDHHC20-UQCRC2,ZDHHC20,253832,UQCRC2,7385
hg254359tg26005,ZDHHC24-C2CD3,ZDHHC24,254359,C2CD3,26005
hg254359tg196483,ZDHHC24-FAM86A,ZDHHC24,254359,FAM86A,196483
hg55146tg26751,ZDHHC4-SH3YL1,ZDHHC4,55146,SH3YL1,26751
hg55146tg55146,ZDHHC4-ZDHHC4,ZDHHC4,55146,ZDHHC4,55146
hg6935tg567,ZEB1-B2M,ZEB1,6935,B2M,567
hg6935tg6251,ZEB1-RSU1,ZEB1,6935,RSU1,6251
hg6935tg51347,ZEB1-TAOK3,ZEB1,6935,TAOK3,51347
hg9839tg10000,ZEB2-AKT3,ZEB2,9839,AKT3,10000
hg9839tg79712,ZEB2-GTDC1,ZEB2,9839,GTDC1,79712
hg79752tg25788,ZFAND1-RAD54B,ZFAND1,79752,RAD54B,25788
hg79752tg11030,ZFAND1-RBPMS,ZFAND1,79752,RBPMS,11030
hg130617tg130617,ZFAND2B-ZFAND2B,ZFAND2B,130617,ZFAND2B,130617
hg60685tg1388,ZFAND3-ATF6B,ZFAND3,60685,ATF6B,1388
hg60685tg9140,ZFAND3-ATG12,ZFAND3,60685,ATG12,9140
hg60685tg114781,ZFAND3-BTBD9,ZFAND3,60685,BTBD9,114781
hg60685tg23070,ZFAND3-CMTR1,ZFAND3,60685,CMTR1,23070
hg60685tg1769,ZFAND3-DNAH8,ZFAND3,60685,DNAH8,1769
hg60685tg266727,ZFAND3-MDGA1,ZFAND3,60685,MDGA1,266727
hg60685tg23037,ZFAND3-PDZD2,ZFAND3,60685,PDZD2,23037
hg60685tg9025,ZFAND3-RNF8,ZFAND3,60685,RNF8,9025
hg60685tg100506564,ZFAND3-THEGL,ZFAND3,60685,THEGL,100506564
hg60685tg56897,ZFAND3-WRNIP1,ZFAND3,60685,WRNIP1,56897
hg196441tg23041,ZFC3H1-MON2,ZFC3H1,196441,MON2,23041
hg196441tg729993,ZFC3H1-SHISA9,ZFC3H1,196441,SHISA9,729993
hg463tg56943,ZFHX3-ENY2,ZFHX3,463,ENY2,56943
hg463tg79698,ZFHX3-ZMAT4,ZFHX3,463,ZMAT4,79698
hg79776tg23471,ZFHX4-TRAM1,ZFHX4,79776,TRAM1,23471
hg140612tg23315,ZFP28-SLC9A8,ZFP28,140612,SLC9A8,23315
hg22835tg64073,ZFP30-C19orf33,ZFP30,22835,C19orf33,64073
hg7538tg4946,ZFP36-OAZ1,ZFP36,7538,OAZ1,4946
hg7538tg54623,ZFP36-PAF1,ZFP36,7538,PAF1,54623
hg677tg221955,ZFP36L1-DAGLB,ZFP36L1,677,DAGLB,221955
hg55734tg1434,ZFP64-CSE1L,ZFP64,55734,CSE1L,1434
hg55734tg128553,ZFP64-TSHZ2,ZFP64,55734,TSHZ2,128553
hg146198tg865,ZFP90-CBFB,ZFP90,146198,CBFB,865
hg146198tg1001,ZFP90-CDH3,ZFP90,146198,CDH3,1001
hg80829tg50507,ZFP91-NOX4,ZFP91,80829,NOX4,50507
hg161882tg1316,ZFPM1-KLF6,ZFPM1,161882,KLF6,1316
hg23414tg312,ZFPM2-ANXA13,ZFPM2,23414,ANXA13,312
hg23414tg92421,ZFPM2-CHMP4C,ZFPM2,23414,CHMP4C,92421
hg23414tg7373,ZFPM2-COL14A1,ZFPM2,23414,COL14A1,7373
hg23414tg2001,ZFPM2-ELF5,ZFPM2,23414,ELF5,2001
hg23414tg22800,ZFPM2-RRAS2,ZFPM2,23414,RRAS2,22800
hg23414tg11001,ZFPM2-SLC27A2,ZFPM2,23414,SLC27A2,11001
hg51663tg54545,ZFR-MTMR12,ZFR,51663,MTMR12,54545
hg51663tg26064,ZFR-RAI14,ZFR,51663,RAI14,26064
hg51663tg27044,ZFR-SND1,ZFR,51663,SND1,27044
hg7543tg80311,ZFX-KLHL15,ZFX,7543,KLHL15,80311
hg53349tg10260,ZFYVE1-DENND4A,ZFYVE1,53349,DENND4A,10260
hg9765tg55814,ZFYVE16-BDP1,ZFYVE16,9765,BDP1,55814
hg79038tg274,ZFYVE21-BIN1,ZFYVE21,79038,BIN1,274
hg23503tg2649,ZFYVE26-NR6A1,ZFYVE26,23503,NR6A1,2649
hg23503tg58517,ZFYVE26-RBM25,ZFYVE26,23503,RBM25,58517
hg57732tg91050,ZFYVE28-CCDC149,ZFYVE28,57732,CCDC149,91050
hg57732tg10460,ZFYVE28-TACC3,ZFYVE28,57732,TACC3,10460
hg9372tg91408,ZFYVE9-BTF3L4,ZFYVE9,9372,BTF3L4,91408
hg9372tg55268,ZFYVE9-ECHDC2,ZFYVE9,9372,ECHDC2,55268
hg124220tg5555,ZG16B-PRH2,ZG16B,124220,PRH2,5555
hg84619tg140894,ZGPAT-CNBD2,ZGPAT,84619,CNBD2,140894
hg84619tg85441,ZGPAT-HELZ2,ZGPAT,84619,HELZ2,85441
hg23051tg84181,ZHX3-CHD6,ZHX3,23051,CHD6,84181
hg7586tg10788,ZKSCAN1-IQGAP2,ZKSCAN1,7586,IQGAP2,10788
hg387032tg80736,ZKSCAN4-SLC44A4,ZKSCAN4,387032,SLC44A4,80736
hg23660tg6608,ZKSCAN5-SMO,ZKSCAN5,23660,SMO,6608
hg55888tg10780,ZKSCAN7-ZNF234,ZKSCAN7,55888,ZNF234,10780
hg64393tg8626,ZMAT3-TP63,ZMAT3,64393,TP63,8626
hg55954tg7290,ZMAT5-HIRA,ZMAT5,55954,HIRA,7290
hg57178tg22849,ZMIZ1-CPEB3,ZMIZ1,57178,CPEB3,22849
hg57178tg54780,ZMIZ1-NSMCE4A,ZMIZ1,57178,NSMCE4A,54780
hg57178tg219654,ZMIZ1-ZCCHC24,ZMIZ1,57178,ZCCHC24,219654
hg10269tg10487,ZMPSTE24-CAP1,ZMPSTE24,10269,CAP1,10487
hg10269tg64769,ZMPSTE24-MEAF6,ZMPSTE24,10269,MEAF6,64769
hg7750tg2260,ZMYM2-FGFR1,ZMYM2,7750,FGFR1,2260
hg7750tg219402,ZMYM2-MTIF3,ZMYM2,7750,MTIF3,219402
hg9202tg31,ZMYM4-ACACA,ZMYM4,9202,ACACA,31
hg9202tg1175,ZMYM4-AP2S1,ZMYM4,9202,AP2S1,1175
hg9202tg79631,ZMYM4-EFTUD1,ZMYM4,9202,EFTUD1,79631
hg9202tg149175,ZMYM4-MANEAL,ZMYM4,9202,MANEAL,149175
hg9202tg64754,ZMYM4-SMYD3,ZMYM4,9202,SMYD3,64754
hg9204tg22980,ZMYM6-TCF25,ZMYM6,9204,TCF25,22980
hg10771tg8470,ZMYND11-SORBS2,ZMYND11,10771,SORBS2,8470
hg23613tg60680,ZMYND8-CELF5,ZMYND8,23613,CELF5,60680
hg23613tg11190,ZMYND8-CEP250,ZMYND8,23613,CEP250,11190
hg23613tg57119,ZMYND8-EPPIN,ZMYND8,23613,EPPIN,57119
hg23613tg2139,ZMYND8-EYA2,ZMYND8,23613,EYA2,2139
hg23613tg2773,ZMYND8-GNAI3,ZMYND8,23613,GNAI3,2773
hg23613tg9567,ZMYND8-GTPBP1,ZMYND8,23613,GTPBP1,9567
hg23613tg4330,ZMYND8-MN1,ZMYND8,23613,MN1,4330
hg23613tg85415,ZMYND8-RHPN2,ZMYND8,23613,RHPN2,85415
hg23613tg55905,ZMYND8-RNF114,ZMYND8,23613,RNF114,55905
hg23613tg9403,ZMYND8-SEP15,ZMYND8,23613,SEP15,9403
hg23613tg55959,ZMYND8-SULF2,ZMYND8,23613,SULF2,55959
hg23613tg7030,ZMYND8-TFE3,ZMYND8,23613,TFE3,7030
hg23613tg10406,ZMYND8-WFDC2,ZMYND8,23613,WFDC2,10406
hg23613tg23613,ZMYND8-ZMYND8,ZMYND8,23613,ZMYND8,23613
hg64397tg825,ZNF106-CAPN3,ZNF106,64397,CAPN3,825
hg64397tg54875,ZNF106-CNTLN,ZNF106,64397,CNTLN,54875
hg7678tg25909,ZNF124-AHCTF1,ZNF124,7678,AHCTF1,25909
hg7678tg8239,ZNF124-USP9X,ZNF124,7678,USP9X,8239
hg7695tg8907,ZNF136-AP1M1,ZNF136,7695,AP1M1,8907
hg7695tg4782,ZNF136-NFIC,ZNF136,7695,NFIC,4782
hg7695tg4784,ZNF136-NFIX,ZNF136,7695,NFIX,4784
hg7695tg390916,ZNF136-NUDT19,ZNF136,7695,NUDT19,390916
hg7695tg10907,ZNF136-TXNL4A,ZNF136,7695,TXNL4A,10907
hg7695tg56949,ZNF136-XAB2,ZNF136,7695,XAB2,56949
hg7561tg57139,ZNF14-RGL3,ZNF14,7561,RGL3,57139
hg7561tg6776,ZNF14-STAT5A,ZNF14,7561,STAT5A,6776
hg7700tg4928,ZNF141-NUP98,ZNF141,7700,NUP98,4928
hg7702tg10527,ZNF143-IPO7,ZNF143,7702,IPO7,10527
hg7707tg114827,ZNF148-FHAD1,ZNF148,7707,FHAD1,114827
hg7707tg4289,ZNF148-MKLN1,ZNF148,7707,MKLN1,4289
hg7707tg114885,ZNF148-OSBPL11,ZNF148,7707,OSBPL11,114885
hg7707tg54946,ZNF148-SLC41A3,ZNF148,7707,SLC41A3,54946
hg7710tg3802,ZNF154-KIR2DL1,ZNF154,7710,KIR2DL1,3802
hg7710tg3804,ZNF154-KIR2DL3,ZNF154,7710,KIR2DL3,3804
hg7712tg7317,ZNF157-UBA1,ZNF157,7712,UBA1,7317
hg7564tg57664,ZNF16-PLEKHA4,ZNF16,7564,PLEKHA4,57664
hg90338tg56915,ZNF160-EXOSC5,ZNF160,90338,EXOSC5,56915
hg7728tg90353,ZNF175-CTU1,ZNF175,7728,CTU1,90353
hg7733tg10452,ZNF180-TOMM40,ZNF180,7733,TOMM40,10452
hg7733tg7531,ZNF180-YWHAE,ZNF180,7733,YWHAE,7531
hg339318tg5184,ZNF181-PEPD,ZNF181,339318,PEPD,5184
hg7748tg84067,ZNF195-FAM160A2,ZNF195,7748,FAM160A2,84067
hg10168tg83860,ZNF197-TAF3,ZNF197,10168,TAF3,83860
hg7568tg4784,ZNF20-NFIX,ZNF20,7568,NFIX,4784
hg7752tg81035,ZNF200-COLEC12,ZNF200,7752,COLEC12,81035
hg7756tg64149,ZNF207-C17orf75,ZNF207,7756,C17orf75,64149
hg7756tg114659,ZNF207-LRRC37B,ZNF207,7756,LRRC37B,114659
hg7756tg29101,ZNF207-SSU72,ZNF207,7756,SSU72,29101
hg7757tg6484,ZNF208-ST3GAL4,ZNF208,7757,ST3GAL4,6484
hg7988tg5140,ZNF212-PDE3B,ZNF212,7988,PDE3B,5140
hg7673tg5669,ZNF222-PSG1,ZNF222,7673,PSG1,5669
hg7673tg5673,ZNF222-PSG5,ZNF222,7673,PSG5,5673
hg7673tg440533,ZNF222-PSG8,ZNF222,7673,PSG8,440533
hg7766tg160,ZNF223-AP2A1,ZNF223,7766,AP2A1,160
hg7767tg29785,ZNF224-CYP2S1,ZNF224,7767,CYP2S1,29785
hg7769tg11269,ZNF226-DDX19B,ZNF226,7769,DDX19B,11269
hg7770tg10142,ZNF227-AKAP9,ZNF227,7770,AKAP9,10142
hg7770tg11100,ZNF227-HNRNPUL1,ZNF227,7770,HNRNPUL1,11100
hg353355tg11100,ZNF233-HNRNPUL1,ZNF233,353355,HNRNPUL1,11100
hg10780tg11325,ZNF234-DDX42,ZNF234,10780,DDX42,11325
hg9310tg1628,ZNF235-DBP,ZNF235,9310,DBP,1628
hg7776tg55278,ZNF236-QRSL1,ZNF236,7776,QRSL1,55278
hg7776tg5991,ZNF236-RFX3,ZNF236,7776,RFX3,5991
hg90987tg10847,ZNF251-SRCAP,ZNF251,90987,SRCAP,10847
hg56242tg6511,ZNF253-SLC1A6,ZNF253,56242,SLC1A6,6511
hg9534tg2109,ZNF254-ETFB,ZNF254,9534,ETFB,2109
hg9422tg10131,ZNF264-TRAP1,ZNF264,9422,TRAP1,10131
hg10308tg84871,ZNF267-AGBL4,ZNF267,10308,AGBL4,84871
hg10308tg160897,ZNF267-GPR180,ZNF267,10308,GPR180,160897
hg10795tg1902,ZNF268-LPAR1,ZNF268,10795,LPAR1,1902
hg10782tg54834,ZNF274-GDAP2,ZNF274,10782,GDAP2,54834
hg10782tg7318,ZNF274-UBA7,ZNF274,10782,UBA7,7318
hg92822tg57338,ZNF276-JPH3,ZNF276,92822,JPH3,57338
hg92822tg55697,ZNF276-VAC14,ZNF276,92822,VAC14,55697
hg11179tg56971,ZNF277-CEACAM19,ZNF277,11179,CEACAM19,56971
hg11179tg83943,ZNF277-IMMP2L,ZNF277,11179,IMMP2L,83943
hg11179tg7164,ZNF277-TPD52L1,ZNF277,11179,TPD52L1,7164
hg7576tg284352,ZNF28-PPP1R37,ZNF28,7576,PPP1R37,284352
hg54816tg6938,ZNF280D-TCF12,ZNF280D,54816,TCF12,6938
hg284349tg503834,ZNF283-DPRX,ZNF283,284349,DPRX,503834
hg23036tg55122,ZNF292-AKIRIN2,ZNF292,23036,AKIRIN2,55122
hg23036tg135152,ZNF292-B3GAT2,ZNF292,23036,B3GAT2,135152
hg23036tg388743,ZNF292-CAPN8,ZNF292,23036,CAPN8,388743
hg23036tg9896,ZNF292-FIG4,ZNF292,23036,FIG4,9896
hg23036tg9741,ZNF292-LAPTM4A,ZNF292,23036,LAPTM4A,9741
hg23036tg4216,ZNF292-MAP3K4,ZNF292,23036,MAP3K4,4216
hg23036tg23595,ZNF292-ORC3,ZNF292,23036,ORC3,23595
hg23036tg221191,ZNF292-PRSS54,ZNF292,23036,PRSS54,221191
hg23036tg8732,ZNF292-RNGTT,ZNF292,23036,RNGTT,8732
hg7551tg4176,ZNF3-MCM7,ZNF3,7551,MCM7,4176
hg7551tg154661,ZNF3-RUNDC3B,ZNF3,7551,RUNDC3B,154661
hg55900tg84079,ZNF302-ANKRD27,ZNF302,55900,ANKRD27,84079
hg24149tg23607,ZNF318-CD2AP,ZNF318,24149,CD2AP,23607
hg24149tg81578,ZNF318-COL21A1,ZNF318,24149,COL21A1,81578
hg24149tg5139,ZNF318-PDE3A,ZNF318,24149,PDE3A,5139
hg284695tg7317,ZNF326-UBA1,ZNF326,284695,UBA1,7317
hg55422tg22884,ZNF331-WDR37,ZNF331,55422,WDR37,22884
hg84905tg128864,ZNF341-C20orf144,ZNF341,84905,C20orf144,128864
hg84905tg9139,ZNF341-CBFA2T2,ZNF341,84905,CBFA2T2,9139
hg23567tg64324,ZNF346-NSD1,ZNF346,23567,NSD1,64324
hg7587tg56288,ZNF37A-PARD3,ZNF37A,7587,PARD3,56288
hg171017tg83461,ZNF384-CDCA3,ZNF384,171017,CDCA3,83461
hg25946tg89795,ZNF385A-NAV3,ZNF385A,25946,NAV3,89795
hg151126tg6447,ZNF385B-SCG5,ZNF385B,151126,SCG5,6447
hg57541tg9690,ZNF398-UBE3C,ZNF398,57541,UBE3C,9690
hg55628tg83737,ZNF407-ITCH,ZNF407,55628,ITCH,83737
hg55628tg284273,ZNF407-ZADH2,ZNF407,55628,ZADH2,284273
hg57862tg124401,ZNF410-ANKS3,ZNF410,57862,ANKS3,124401
hg57862tg11167,ZNF410-FSTL1,ZNF410,57862,FSTL1,11167
hg84330tg4542,ZNF414-MYO1F,ZNF414,84330,MYO1F,4542
hg55786tg8667,ZNF415-EIF3H,ZNF415,55786,EIF3H,8667
hg55786tg56006,ZNF415-SMG9,ZNF415,55786,SMG9,56006
hg55659tg81,ZNF416-ACTN4,ZNF416,55659,ACTN4,81
hg147687tg581,ZNF417-BAX,ZNF417,147687,BAX,581
hg147687tg100293516,ZNF417-ZNF587B,ZNF417,147687,ZNF587B,100293516
hg147686tg4650,ZNF418-MYO9B,ZNF418,147686,MYO9B,4650
hg79744tg6633,ZNF419-SNRPD2,ZNF419,79744,SNRPD2,6633
hg147923tg8193,ZNF420-DPF1,ZNF420,147923,DPF1,8193
hg23090tg55749,ZNF423-CCAR1,ZNF423,23090,CCAR1,55749
hg23090tg57552,ZNF423-NCEH1,ZNF423,23090,NCEH1,57552
hg353088tg26065,ZNF429-LSM14A,ZNF429,353088,LSM14A,26065
